id,type,code_name,repository,commit_hash
6422,class,org.apache.tomee.webapp.command.impl.GetJndi,git@github.com:apache/openejb.git,f10c077ade927d73bdbd9ed4cc28b79f58a1cd66
6423,class,org.apache.flink.runtime.jobmaster.factories.DefaultJobMasterServiceFactory,git@github.com:apache/flink.git,8068c8775ad067d75828e6360e7e0994348da9b9
6426,function,org.apache.metron.indexing.dao.HBaseDao#buildPut Document,git@github.com:apache/metron.git,17b31b48f59627a9e768a5cbe0be7ac55b5b04f8
6427,function,reactor.kafka.samples.SampleScenarios.TransactionalSend#flux,git@github.com:reactor/reactor-kafka.git,2724517a27d73b620791d2941cca29bd524e18bc
6429,class,org.apache.ivy.tools.analyser.JarModule,git@github.com:apache/ant-ivy.git,4ffcf8f06f238b17e78e8033c3e8278833e452eb
6432,function,java.util.concurrent.locks.AbstractQueuedSynchronizer.shouldParkAfterFailedAcquire Node|Node,git@github.com:google/j2objc.git,471504a735b48d5d4ace51afa1542cc4790a921a
6434,class,org.apache.pdfbox.multipdf.PageExtractor,git@github.com:apache/pdfbox.git,443b7dd95c57bc83598c8c5d514ebb44a4133a43
6435,function,org.apache.syncope.client.console.topology.TopologyWebSocketBehavior.ResourceChecker#call,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78
6436,function,org.apache.brooklyn.core.entity.AbstractEntity#subscribeToChildren Entity|Sensor<T>|SensorEventListener<? super T>,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
6439,class,org.apache.openejb.util.PropertyPlaceHolderHelper.PropertiesLookup,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148
6440,class,org.apache.openejb.util.PropertyPlaceHolderHelper.PropertiesLookup,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148
6441,class,org.apache.airavata.api.Airavata.AsyncProcessor.getAppModuleDeployedResources,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5
6444,class,org.graalvm.compiler.lir.aarch64.AArch64Move.MembarOp,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd
6445,function,org.xbill.DNS.utils.base16.toString byte[],git@github.com:epam/Wilma.git,af271176f7847d06512b62ed8f1a4a0e7fd8b10a
6448,class,org.apache.velocity.tools.config.Property,git@github.com:apache/velocity-tools.git,6b9432af060a83a1abff799ccf4c39048162ce50
6449,class,com.oracle.bmc.core.model.UpdateCrossConnectGroupDetails.Builder,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872
6450,class,com.oracle.bmc.core.model.UpdateCrossConnectGroupDetails.Builder,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872
6452,class,org.apache.activemq.console.filter.AbstractQueryFilter,git@github.com:apache/activemq.git,ccf56875b0660214e0a61bd2f8adc418143551fc
6453,class,com.google.security.zynamics.binnavi.Gui.CriteriaDialog.Conditions.Selection.CSelectionCriteriumPanel,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2
6454,class,com.google.security.zynamics.binnavi.Gui.CriteriaDialog.Conditions.Selection.CSelectionCriteriumPanel,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2
6455,function,com.sun.org.apache.xml.internal.dtm.ref.DTMNodeProxy#getDocumentElement,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
6458,function,org.apache.ode.bpel.elang.xquery10.compiler.XQuery10ExpressionCompilerImpl.XQueryDeclarations#declareVariable String,git@github.com:apache/ode.git,b2ddc6436891f84f716ffcbed8c1cd1e374bd805
6459,class,google.registry.model.poll.PendingActionNotificationResponse,git@github.com:google/nomulus.git,2481704d00f10f6b5675dd26f9effaad434ddbea
6462,function,org.eclipse.jface.snippets.viewers.Snippet031TableViewerCustomTooltipsMultiSelection.TooltipLabelListener#handleEvent Event,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
6463,function,org.eclipse.ui.internal.ActionExpression#hashCode,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
6466,function,org.apache.ranger.biz.ServiceDBStore#getServicePolicies Long|SearchFilter,git@github.com:apache/ranger.git,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7
6467,function,org.eclipse.ditto.model.connectivity.UnresolvedPlaceholderException.Builder#doBuild DittoHeaders|String|String|Throwable|URI,git@github.com:eclipse/ditto.git,7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5
6469,class,org.apache.pivot.wtk.PromptListener,git@github.com:apache/pivot.git,568543f3396648a646341fe077a714eb06d556c0
6470,class,org.apache.pivot.wtk.PromptListener,git@github.com:apache/pivot.git,568543f3396648a646341fe077a714eb06d556c0
6471,class,org.eclipse.che.ide.command.toolbar.CommandToolbarViewImpl,git@github.com:eclipse/che.git,c5498c2ac562cd8a2fc79a6bb0446d291f05a201
6473,function,org.apache.hadoop.hive.metastore.tools.HMSBenchmarks.benchmarkTableCreate MicroBenchmark|BenchData,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
6474,function,org.apache.hadoop.hive.metastore.tools.HMSBenchmarks.benchmarkTableCreate MicroBenchmark|BenchData,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
6475,class,org.apache.poi.ss.usermodel.Cell,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448
6480,function,org.apache.fineract.portfolio.savings.domain.RecurringDepositAccount#handleInstallmentTransaction RecurringDepositScheduleInstallment|Money|LocalDate,git@github.com:apache/fineract.git,210e380df3ca5c74c8c2fa09e7fe1cffdb87e20a
6482,function,com.google.auto.value.processor.TemplateVars.inputStreamFromJar URL,git@github.com:google/auto.git,93a1477d3e632742360d23df6932f0e0e12961eb
6483,function,com.google.android.exoplayer2.testutil.Action.PrepareSource.PrepareSource String|MediaSource|boolean|boolean,git@github.com:google/ExoPlayer.git,4bc79c9465abd00e29ff576c5f7a7517be632f5a
6486,class,com.alibaba.cobar.net.mysql.ResultSetHeaderPacket,git@github.com:alibaba/cobar.git,bc36a14d4a3f8acc0db0b3b07a7db8d38afefda5
6487,function,org.apache.gobblin.metrics.reporter.OutputStreamEventReporter#printWithBanner String|char,git@github.com:apache/incubator-gobblin.git,b0d130757669a5fed7c368d44f23f8a9c0d3ed4a
6490,class,org.eclipse.ceylon.tools.new_.NewSubTool,git@github.com:eclipse/ceylon.git,d3994d6cd120c4df85952cd9432123b413cfd65a
6492,function,org.apache.geode.internal.cache.execute.PRClientServerTestBase#createClientServerScenarion_SingleConnection ArrayList|int|int|int,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66
6493,function,com.google.security.zynamics.binnavi.Database.PostgreSQL.Notifications.parsers.PostgreSQLTypesNotificationParser#informBaseTypesNotification TypesNotificationContainer|SQLProvider,git@github.com:google/binnavi.git,8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2
6496,class,com.google.eclipse.protobuf.junit.core.FileCreator,git@github.com:google/protobuf-dt.git,b41acf14172723a182cc92a7d078859abeb89b7c
6497,class,org.apache.vxquery.types.SequenceType,git@github.com:apache/vxquery.git,5d1175d2cb04a54ba751295f2ac67daec38bf723
6499,function,org.apache.syncope.core.provisioning.java.data.ApplicationDataBinderImpl#getPrivilegeTO Privilege,git@github.com:apache/syncope.git,114c412afbfba24ffb4fbc804e5308a823a16a78
6502,function,org.apache.calcite.avatica.AvaticaJdbc41Factory#newStatement AvaticaConnection|Meta.StatementHandle|int|int|int,git@github.com:apache/calcite-avatica.git,9cf1a92c58f2fbac5ea5723f0b13e5bec436432b
6506,class,org.apache.hadoop.crypto.key.RangerKeyStore.RangerSealedObject,git@github.com:apache/ranger.git,7c52a79a5d0b41bfc94caca9d531e0fefba2bfe7
6507,function,"com.microsoft.azure.hdinsight.sdk.common.HttpResponse.HttpResponse int|String|Map<String, List<String>>|String",git@github.com:Microsoft/azure-tools-for-java.git,d121e8ac9cc3ab400e5b49c8b372280ae332f3fb
6509,function,com.oracle.bmc.waas.requests.CreateCertificateRequest.Builder#build,git@github.com:oracle/oci-java-sdk.git,76e9cecd7b309d9f12e5efe96c74167c66a98872
6511,class,software.amazon.awssdk.protocols.query.internal.unmarshall.AwsQueryResponseHandler,git@github.com:aws/aws-sdk-java-v2.git,1d5d11e8087c93ab1a3a2d35193052e526fd123c
6514,function,org.eclipse.jetty.websocket.common.extensions.compress.PerMessageDeflateExtension#toString,git@github.com:eclipse/jetty.project.git,65528f76c5ef6ddca11385f9721c8f0bc5f2eed7
6515,class,org.eclipse.birt.data.engine.olap.driver.IResultSet,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
6518,class,javax.swing.plaf.metal.MetalTitlePane.SystemMenuBar,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
6522,class,org.apache.qpid.server.protocol.v0_8.transport.AMQMethodBodyImpl,git@github.com:apache/qpid-broker-j.git,4c4400b98a5a8493cfb9e5dbb21c97175f433a62
6524,class,org.springframework.integration.zookeeper.leader.LeaderInitiator.LeaderListener,git@github.com:spring-projects/spring-integration.git,872302de6e98c1fd34e3192d8e4de244008ca857
6526,function,org.apache.derby.impl.sql.compile.IntersectOrExceptNode#getFinalCostEstimate,git@github.com:apache/derby.git,bd246fc89d4fce3f82f8344074ecb8a4713418df
6528,function,org.apache.activemq.artemis.jms.example.DummyXid#equals Object,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54
6529,class,org.apache.aurora.scheduler.config.validators.NotEmptyIterable,git@github.com:apache/aurora.git,6ec953f27f7f80366d6bf4c8e7cba0e62a874753
6530,class,org.apache.aurora.scheduler.config.validators.NotEmptyIterable,git@github.com:apache/aurora.git,6ec953f27f7f80366d6bf4c8e7cba0e62a874753
6531,class,org.springframework.xd.documentation.ModuleOptionsReferenceDoc,git@github.com:spring-projects/spring-xd.git,ec106725c51d245109b2e5055d9f65e43228ecc1
6533,function,org.eclipse.jdt.core.tests.formatter.FormatterBugsTests#testBug330313_wksp1_15_njl,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c
6536,class,org.apache.drill.exec.expr.fn.impl.Hash64FunctionsWithSeed.TimeHash,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3
6538,function,org.apache.nifi.registry.provider.flow.git.GitFlowPersistenceProvider#createFlowSnapshotMetdata Flow,git@github.com:apache/nifi-registry.git,563bfeda9766b7fe9d4480c55ac7212679db10c8
6537,function,org.apache.nifi.registry.provider.flow.git.GitFlowPersistenceProvider#createFlowSnapshotMetdata Flow,git@github.com:apache/nifi-registry.git,563bfeda9766b7fe9d4480c55ac7212679db10c8
6539,function,org.apache.qpid.proton.engine.impl.ssl.SslDomainImpl#getTrustedCaDb,git@github.com:apache/qpid-proton-j.git,0ca7831d222cce58f21fa368b2005a49eb3707a1
6540,function,org.apache.qpid.proton.engine.impl.ssl.SslDomainImpl#getTrustedCaDb,git@github.com:apache/qpid-proton-j.git,0ca7831d222cce58f21fa368b2005a49eb3707a1
6541,class,org.apache.joshua.util.quantization.BooleanQuantizer,git@github.com:apache/joshua.git,e9cb9ebb495782f4ed238e08e64f5503085641fc
6544,function,org.apache.ofbiz.entity.model.ModelUtil.shortenDbName String|int,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59
6545,class,org.apache.commons.jcs.auxiliary.lateral.javagroups.LateralGroupCacheJGListener,git@github.com:apache/commons-jcs.git,ad897014842fc830483f32fdfb903f3bb8f70289
6548,class,org.apache.cxf.tools.corba.processors.idl.ParamTypeSpecVisitor,git@github.com:apache/cxf.git,6bf89e9c8804c8845ec4d38583dd33eea8256439
6550,class,org.apache.crunch.contrib.text.AbstractSimpleExtractor,git@github.com:apache/crunch.git,9b8849cfd89f1e7f187b99914163509060692aa5
6552,class,org.apache.storm.generated.Nimbus.AsyncProcessor.setBlobMeta,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786
6553,function,sun.security.pkcs11.NativeKeyHolder.NativeKeyHolder P11Key|long|Session|boolean|boolean,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
6556,class,org.apache.asterix.active.CountRetryPolicyFactory,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
6558,function,org.apache.drill.exec.proto.UserProtos.CreatePreparedStatementReq#hashCode,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3
6559,class,org.apache.hadoop.hive.metastore.api.ThriftHiveMetastore.add_schema_version_result.add_schema_version_resultStandardScheme,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
6562,class,org.jclouds.compute.strategy.RunScriptOnNodeAndAddToGoodMapOrPutExceptionIntoBadMap,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec
6563,class,org.eclipse.gef.ContextMenuProvider,git@github.com:eclipse/gef-legacy.git,14563a9e1f2af636a5364d195cf07dbff6f35fa6
6566,class,org.apache.hadoop.yarn.server.resourcemanager.RMFatalEvent,git@github.com:apache/hadoop-common.git,42a61a4fbc88303913c4681f0d40ffcc737e70b5
6567,function,org.apache.phoenix.coprocessor.generated.MetaDataProtos.ClearCacheResponse.ClearCacheResponse com.google.protobuf.CodedInputStream|com.google.protobuf.ExtensionRegistryLite,git@github.com:apache/phoenix.git,69e5bb0b304a53967cef40b2a4cfc66e69ecaa51
6570,class,org.eclipse.xtext.linking.idea.lang.parser.antlr.Bug313089TestLanguageAntlrTokenFileProvider,git@github.com:eclipse/xtext-idea.git,3aa1424ae35f1942dd7c3a457057006f9131de5e
6571,class,org.apache.cloudstack.engine.cloud.entity.api.VirtualMachineEntityImpl,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec
6573,function,org.apache.eagle.jpm.spark.history.status.JobHistoryZKStateManager#resetApplications,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f
6575,class,org.apache.kafka.connect.data.SchemaAndValue,git@github.com:apache/kafka.git,c74acb24eb1da5d16cc2721a63931cd87f79ec66
6578,function,org.apache.hyracks.storage.am.common.dataflow.IndexSearchOperatorNodePushable#close,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
6580,function,org.eclipse.jface.util.Assert.isTrue boolean,git@github.com:eclipse/eclipse.platform.ui.git,e3bbb556534a1fb945e1036948325d14a8dd9c7a
6582,function,org.apache.hadoop.hive.ql.exec.vector.expressions.aggregates.VectorUDAFCount#reset AggregationBuffer,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
6583,class,org.apache.brooklyn.util.core.internal.ssh.sshj.SshjTool.PutFileAction,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
6586,class,org.apache.camel.dataformat.beanio.BeanIOIterator,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486
6587,function,org.eclipse.xtext.xbase.testlanguages.bug462047.ide.contentassist.antlr.internal.InternalBug462047LangParser#rule__XBasicForLoopExpression__Group__8__Impl,git@github.com:eclipse/xtext-extras.git,5634c291880cd46fe2f8e9a47e48ef88b85e8bda
6592,function,com.cloud.network.manager.NuageVspManagerImpl#executeSyncCmsId NuageVspDeviceVO|SyncType,git@github.com:apache/cloudstack.git,8d3feb100aab4a45b31a789f444038b892161eec
6594,class,org.eclipse.xtext.testlanguages.backtracking.ide.contentassist.antlr.internal.InternalExBeeLangTestLanguageParser1.DFA103,git@github.com:eclipse/xtext-core.git,e04964e4c2a3e0338c0079bd8333688835e77c31
6595,function,org.graalvm.visualvm.lib.profiler.api.java.ExternalPackages.FilePackageInfo#hasClasses,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b
6596,function,org.graalvm.visualvm.lib.profiler.api.java.ExternalPackages.FilePackageInfo#hasClasses,git@github.com:oracle/visualvm.git,d9b10575b53d535e10c6e8c41831ebe38483c65b
6597,class,org.apache.openejb.server.ejbd.KeepAliveServer.Input,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148
6598,class,org.apache.openejb.server.ejbd.KeepAliveServer.Input,git@github.com:apache/tomee.git,d21933b313aff812fe5188b57bf572a9ad649148
6599,function,org.apache.ofbiz.base.util.UtilValidate.isSignedFloat String,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59
6600,function,org.apache.ofbiz.base.util.UtilValidate.isSignedFloat String,git@github.com:apache/ofbiz-framework.git,b1304439219bb04c396f5d000bec9c5fbb194b59
6601,function,org.apache.drill.exec.expr.fn.impl.StatisticsAggrFunctions.Float4HLLFunction#output,git@github.com:apache/drill.git,5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3
6603,function,org.eclipse.xtext.ui.tests.editor.contentassist.bug347012TestLanguage.impl.MyBindingImpl#eIsSet int,git@github.com:eclipse/xtext-eclipse.git,0c7546b6aaf3644a77fc68eef9f3da368cbbeabd
6605,function,org.apache.polygene.runtime.structure.ApplicationInstance#activate,git@github.com:apache/attic-polygene-java.git,031beef870302a0bd01bd5895ce849e00f2d5d5b
6608,function,org.apache.tez.common.ReflectionUtils.createClazzInstance String,git@github.com:apache/tez.git,d5675c332497c1ac1dedefdf91e87476b5c0d7a9
7740,class,org.apache.camel.component.aws.ddbstream.DdbStreamComponent,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486
7742,class,org.jclouds.rackspace.cloudloadbalancers.v1.features.SessionPersistenceApi,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec
7743,class,org.eclipse.birt.chart.reportitem.api.ChartReportItemHelper,git@github.com:eclipse/birt.git,f89264810347de98702db45386a822aabc0fadbf
7745,function,org.apache.hadoop.http.HttpServer2.createWebAppContext Builder|AccessControlList|String,git@github.com:apache/hadoop.git,128dd91e10080bdcbcd7d555fa3c4105e55a6b51
7748,class,org.apache.manifoldcf.agents.output.hdfs.HDFSOutputConnector.CreateFileThread,git@github.com:apache/manifoldcf.git,542db79eb8662c086e39ee7deac743da430f5714
7749,class,org.apache.poi.hwpf.model.types.LFOAbstractType,git@github.com:apache/poi.git,351623a86924dab9c565e08e8cecfe151522c448
7752,function,javax.swing.SwingUtilities.getPaintingOrigin JComponent,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
7753,class,org.apache.eagle.hadoop.queue.model.scheduler.SchedulerInfo,git@github.com:apache/eagle.git,7ac9421c2c27d12ae88f001866b4444310fcaa3f
7756,class,com.example.rps.MainActivity,git@github.com:facebook/facebook-android-sdk.git,81ca34a2a0f7ee391f90c6051c5a22e5bc8663c2
7757,function,com.google.transit.realtime.GtfsRealtime.TranslatedString.Translation#getLanguage,git@github.com:google/gtfs-realtime-bindings.git,b013cdae26b8b8a1a96f9bd51160bf5ebdcf58f6
7760,class,com.oracle.truffle.api.source.SourceImpl.Key,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd
7762,function,org.eclipse.collections.impl.lazy.parallel.set.ParallelSelectUnsortedSetIterable#allSatisfy Predicate<? super T>,git@github.com:eclipse/eclipse-collections.git,fa40c9aadbd36fb08f05a60b200e92ace40a7bfd
7764,class,org.eclipse.acceleo.traceability.tests.unit.library.AcceleoTraceabilityLibraryOclTests,git@github.com:eclipse/acceleo.git,3b0576ceff41c61c97f94fba4020adbab691bd68
7766,class,org.apache.storm.utils.SimpleVersion,git@github.com:apache/storm.git,dc56e32f3dcdd9396a827a85029d60ed97474786
7768,function,com.sun.tools.jdi.ObjectReferenceImpl#referenceType,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
7769,function,"org.apache.tomcat.util.descriptor.web.WebXml#mergeResourceMap Map<String, T>|Map<String, T>|Map<String, T>|WebXml",git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad
7770,function,"org.apache.tomcat.util.descriptor.web.WebXml#mergeResourceMap Map<String, T>|Map<String, T>|Map<String, T>|WebXml",git@github.com:apache/tomcat.git,a9c1a0661198d9ba37c1facd8385fe05d538c4ad
7771,class,org.apache.jcp.xml.dsig.internal.dom.DOMXPathFilter2Transform,git@github.com:apache/santuario-java.git,fa12dc57a16fbcd637c2aac6f3af3db19fe4b187
7773,function,org.apache.brooklyn.core.entity.factory.ApplicationBuilder#checkDuringManage,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
7774,function,org.apache.brooklyn.core.entity.factory.ApplicationBuilder#checkDuringManage,git@github.com:apache/incubator-brooklyn.git,337a5d22d5e9c98cc96ea1085383cbed1ee0b741
7777,function,org.apache.shardingsphere.core.execute.sql.execute.result.StreamQueryResult#getValue String|Class<?>,git@github.com:apache/incubator-shardingsphere.git,c5cf1d15b02f3a0fb3bda4f15d5f0b3779eac7ba
7780,class,org.eclipse.smarthome.io.net.http.HttpRequestBuilder,git@github.com:eclipse/smarthome.git,b8455de15d65512e8fac4e94d42de6ab2fccf1c5
7783,function,org.apache.camel.component.jcache.policy.JCachePolicy#toString,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486
7786,function,org.apache.camel.builder.SimpleBuilder#matches Exchange,git@github.com:apache/camel.git,8a85a70643c4d6eec2d3abddeea44ecb06c2f486
7787,class,org.eclipse.jdt.internal.codeassist.InternalCompletionProposal,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c
7789,class,org.apache.hive.hplsql.Signal,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
7791,class,org.eclipse.m2e.core.internal.launch.ClasspathEntry,git@github.com:eclipse/m2e-core.git,7400bf563885fdf122aaccf356c398a0a9120ffa
7792,class,org.eclipse.m2e.core.internal.launch.ClasspathEntry,git@github.com:eclipse/m2e-core.git,7400bf563885fdf122aaccf356c398a0a9120ffa
7794,class,org.apache.commons.math4.stat.descriptive.moment.SecondMoment,git@github.com:apache/commons-math.git,f3719d89ab6a928e8618bbe6a7da8214d9d6eb07
7795,class,com.oracle.truffle.llvm.parser.model.symbols.instructions.VoidCallInstruction,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd
7797,class,org.physical_web.physicalweb.MainActivity,git@github.com:google/physical-web.git,12604319e99b6d6dff451fc5a58a13a271f1dc7a
7800,function,org.eclipse.swt.tests.gtk.snippets.Bug499850_VirtualTableHang.main String[],git@github.com:eclipse/eclipse.platform.swt.git,bf870e8ff7e54069e96e5c9a74dc84d49a444484
7803,class,org.apache.directory.studio.apacheds.configuration.editor.PasswordPolicyDetailsPage,git@github.com:apache/directory-studio.git,e8f15ea553a3ae7bebc2fe96d6a2864e188f8017
7806,class,org.apache.commons.jexl3.JexlException.Operator,git@github.com:apache/commons-jexl.git,c39f4cf674000f45c23597fa945a0421aac79cbf
7808,class,org.eclipse.ditto.services.connectivity.messaging.validation.ConnectionValidator,git@github.com:eclipse/ditto.git,7fec826b94f3711f6c6ef6be1685b60bd1a8ccb5
7810,class,org.apache.hyracks.storage.am.btree.impls.FieldPrefixPrefixTupleReference,git@github.com:apache/asterixdb.git,223d13a06c4a4a58408aeac19674ac1f36f5ff35
7811,function,com.ibm.jvm.traceformat.FormatTimestamp#setValue String,git@github.com:eclipse/openj9.git,4911084853eb75b20e037c434ad4521b7317ebfb
7812,function,com.ibm.jvm.traceformat.FormatTimestamp#setValue String,git@github.com:eclipse/openj9.git,4911084853eb75b20e037c434ad4521b7317ebfb
7818,function,org.apache.hadoop.hbase.io.crypto.Encryption.encrypt OutputStream|byte[]|int|int|Encryptor,git@github.com:apache/hbase.git,44f8abd5c65c59e9d09f6ad14b3c825f145d8e4f
7820,class,org.jclouds.rackspace.cloudloadbalancers.v1.features.LoadBalancerApi,git@github.com:apache/jclouds.git,c2670079fabe74f163f43fbade0866469f7a84ec
7821,class,org.eclipse.jdt.core.search.SearchRequestor,git@github.com:eclipse/eclipse.jdt.core.git,24d47c292ed4bd8fdc28b3c2f9afdab1401d025c
7824,function,com.uber.nullaway.handlers.RxNullabilityPropagator#handleChainFromFilter StreamTypeRecord|MethodInvocationTree|Tree|VisitorState,git@github.com:uber/NullAway.git,31a184261daaf05f3d353146f44e8e8f12fd7a4d
7825,function,org.apache.griffin.core.job.JobServiceImpl#deleteJobsRelateToMeasure Long,git@github.com:apache/griffin.git,1cf2a15452a9998da4ede6d61fe8a7138dd65341
7828,class,org.apache.druid.indexing.overlord.PortFinder,git@github.com:apache/incubator-druid.git,8ca7cb4886dcaeeaaea3a06aceb9e6d50eeecab5
7829,class,org.apache.hadoop.hive.ql.exec.ExplainTask,git@github.com:apache/hive.git,2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53
7832,class,org.apache.calcite.adapter.elasticsearch.ElasticsearchRules.ElasticsearchConverterRule,git@github.com:apache/calcite.git,a648f9c12309cc253628930b0cab98591caa66ab
7833,class,org.apache.beam.sdk.io.gcp.pubsub.PubsubClient.OutgoingMessage,git@github.com:apache/beam.git,a956ff77a8448e5f2c12f6695fec608348b5ab60
7836,class,org.apache.struts2.config_browser.ActionNamesAction,git@github.com:apache/struts.git,e82c5a207f62fdb1bb6e8da690325b5a109c924f
7837,class,org.eclipse.m2e.editor.pom.MavenPomEditor.LoadEffectivePomJob,git@github.com:eclipse/m2e-core.git,7400bf563885fdf122aaccf356c398a0a9120ffa
7840,function,jdk.nashorn.internal.objects.NativeFloat64Array.Float64ArrayData#setElem int|double,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
7841,function,jdk.internal.net.http.ResponseSubscribers.PublishingBodySubscriber.PublishingBodySubscriber,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
7843,class,com.amazonaws.eclipse.core.preferences.AbstractPreferencePropertyMonitor,git@github.com:aws/aws-toolkit-eclipse.git,49026f53fdd4f80a7fb997c9e40fe6e638a26edc
7845,class,org.eclipse.draw2d.PolylineConnection,git@github.com:eclipse/gef-legacy.git,14563a9e1f2af636a5364d195cf07dbff6f35fa6
7848,class,com.oracle.truffle.r.nodes.access.vector.SearchFirstStringNode,git@github.com:oracle/fastr.git,a1ee49060317621c0c9eceea8ec60040aca59b2d
7850,class,com.sun.hotspot.igv.data.Event,git@github.com:SAP/SapMachine.git,6e62561730c46dc5000c39665c43951832192ceb
7852,class,org.apache.activemq.apollo.mqtt.dto.MqttDTO,git@github.com:apache/activemq-apollo.git,8e4b134b2a5d3576aa62cd8df9905a9fe2eba2d0
7853,class,com.oracle.svm.hosted.c.CConstantValueSupportImpl,git@github.com:oracle/graal.git,4deb681aaaa79c248115037fc8e399c9876619fd
7856,class,org.apache.airavata.registry.api.RegistryService.getAllApplicationInterfaceNames_args,git@github.com:apache/airavata.git,391843a00eefa7b6213e845f2f044b4e042894d5
7858,function,org.apache.activemq.artemis.jms.example.ldap.InMemoryDirectoryServiceFactory.InMemoryDirectoryServiceFactory,git@github.com:apache/activemq-artemis.git,5bd5c610195d6f4a3dd1ac28170727003f8a5a54
7859,class,org.apache.geode.cache.client.internal.ClientUpdater,git@github.com:apache/geode.git,8fd839e8b73e40bd2dfd14f331b587431bd35a66
